timestamp,open,high,low,close,volume,bid,ask
2024-01-01 09:00:00,1950.0,2237.234477811573,1168.1452587305637,1280.7934510120183,98.76640294013582,1280.6472010120183,1280.9397010120183
2024-01-01 09:01:00,1385.0051769920267,2292.8728892338854,622.9291865626546,1168.8509377030653,179.57695146754568,1168.7046877030652,1168.9971877030653
2024-01-01 09:02:00,930.7820854802947,1051.1348192606506,630.5601642715244,653.6435132395858,103.98063594908487,653.4972632395858,653.7897632395858
2024-01-01 09:03:00,609.6403704384487,915.3212517910874,226.66115500966686,242.5555687958669,143.3917367151971,242.40931879586688,242.7018187958669
2024-01-01 09:04:00,309.40764381504465,403.35171345016704,78.53297357658887,159.0920935065681,180.07986216687772,158.94584350656808,159.2383435065681
2024-01-01 09:05:00,127.45261074215307,507.0305899092929,99.45726280180939,485.94013078093604,97.37370880146878,485.79388078093604,486.08638078093605
2024-01-01 09:06:00,536.7336923480437,915.6236256105324,213.3183531819349,745.2980100573169,129.0232725926233,745.1517600573169,745.4442600573169
2024-01-01 09:07:00,1102.36798323987,1682.9031255420066,458.06774711758004,713.2505371775086,64.49791284084952,713.1042871775086,713.3967871775086
2024-01-01 09:08:00,834.9216003280615,1092.8574982075106,402.7610532845376,830.7935481059526,196.33157224838268,830.6472981059526,830.9397981059526
2024-01-01 09:09:00,689.8938601195746,2657.763952537719,444.5052976998626,1088.592698687256,157.06055991634992,1088.446448687256,1088.738948687256
2024-01-01 09:10:00,1132.5731039842901,2259.5616770985043,691.4053066042808,816.6254725550417,60.54548631481066,816.4792225550417,816.7717225550417
2024-01-01 09:11:00,735.8362508012654,944.5269118357302,398.1130750917474,821.1649196917564,137.57464115672735,821.0186696917564,821.3111696917564
2024-01-01 09:12:00,1041.3899308909795,1310.4707813032624,150.38294304726654,647.0993048550389,152.81353474720714,646.9530548550389,647.2455548550389
2024-01-01 09:13:00,437.2654558143368,755.7278177761372,397.2946633915803,623.7197077312918,82.49474021888739,623.5734577312918,623.8659577312918
2024-01-01 09:14:00,522.9465800667963,1754.9887685408003,54.53687403855354,1298.2068936300525,186.69881877036704,1298.0606436300525,1298.3531436300525
2024-01-01 09:15:00,942.4465811979128,1267.946660360862,604.7413108650194,690.3159853545334,170.2090835206857,690.1697353545334,690.4622353545334
2024-01-01 09:16:00,726.6694029704767,2140.5042075080123,363.81813463029636,1694.5489604004529,128.83442682946577,1694.4027104004529,1694.6952104004529
2024-01-01 09:17:00,1766.3478428594483,2354.931552112625,1363.337315082123,1376.9507307646277,69.13109699415944,1376.8044807646277,1377.0969807646277
2024-01-01 09:18:00,1077.9272444614971,3132.3937903566557,874.073418963071,1870.8367837401024,185.61304276237627,1870.6905337401024,1870.9830337401024
2024-01-01 09:19:00,1458.8119069436289,2408.139219235755,288.4252540326245,2047.550738147946,182.7897969649899,2047.404488147946,2047.696988147946
2024-01-01 09:20:00,925.1085224844905,3482.245566225146,684.890087367231,2051.7948170105956,110.07358930768093,2051.648567010596,2051.9410670105954
2024-01-01 09:21:00,2617.2342259157203,3839.803585394656,637.0502685211442,1515.0021603944388,158.68607628696145,1514.8559103944388,1515.1484103944388
2024-01-01 09:22:00,1329.917966904085,4972.064955287089,867.6528594020797,3303.221859773004,131.69214081688176,3303.075609773004,3303.3681097730037
2024-01-01 09:23:00,3201.5259431424743,16717.563195859428,-32.566439005385575,10629.440273956465,77.90603598552288,10629.294023956465,10629.586523956465
2024-01-01 09:24:00,8587.256884391441,21427.142872488148,5709.808583098331,18337.027657126622,82.3315887476704,18336.88140712662,18337.173907126624
2024-01-01 09:25:00,13313.937091840939,15668.694184283786,3128.829377245421,4864.619529973099,71.36958500486536,4864.473279973099,4864.765779973099
